"date","group","subject","team","stage","round","condition","type","response1","error1","comment","RT"
"2018_6_26_13_29_2","92","6","3","2","7","forced","NULL","1","NULL","actual_number: 7","1.07"
"2018_6_26_13_29_10","92","2","1","2","9","forced","NULL","2","NULL","actual_number: 7","1"
"2018_6_26_13_29_11","92","3","2","1","9","forced","NULL","3","NULL","actual_number: 7","1.43"
"2018_6_26_13_29_17","92","4","2","2","9","forced","NULL","2","NULL","actual_number: 7","1.03"
"2018_6_26_13_29_23","92","5","3","1","8","forced","NULL","5","NULL","actual_number: 7","2.67"
"2018_6_26_13_29_30","92","6","3","2","8","forced","NULL","2","NULL","actual_number: 7","1"
"2018_6_26_13_29_49","92","8","4","2","1","forced","NULL","1","NULL","actual_number: 7","2.65"
"2018_6_26_13_29_55","92","5","3","1","9","forced","NULL","5","NULL","actual_number: 7","2.23"
"2018_6_26_13_30_5","92","6","3","2","9","forced","NULL","3","NULL","actual_number: 7","1.71"
"2018_6_26_13_30_8","92","7","4","1","2","forced","NULL","3","NULL","actual_number: 7","1.63"
"2018_6_26_13_30_20","92","8","4","2","2","forced","NULL","2","NULL","actual_number: 7","1.26"
"2018_6_26_13_30_34","92","7","4","1","3","forced","NULL","3","NULL","actual_number: 7","0.99"
"2018_6_26_13_30_42","92","8","4","2","3","forced","NULL","3","NULL","actual_number: 7","1.05"
"2018_6_26_13_31_21","92","7","4","1","4","forced","NULL","5","NULL","actual_number: 7","1.43"
"2018_6_26_13_31_27","92","8","4","2","4","forced","NULL","4","NULL","actual_number: 7","1.55"
"2018_6_26_13_31_42","92","7","4","1","5","forced","NULL","5","NULL","actual_number: 7","1.41"
"2018_6_26_13_31_52","92","8","4","2","5","forced","NULL","5","NULL","actual_number: 7","1.36"
"2018_6_26_13_32_19","92","7","4","1","6","forced","NULL","5","NULL","actual_number: 7","1.05"
"2018_6_26_13_32_23","92","8","4","2","6","forced","NULL","6","NULL","actual_number: 7","1.21"
"2018_6_26_13_33_18","92","7","4","1","7","forced","NULL","5","NULL","actual_number: 7","2.97"
"2018_6_26_13_33_27","92","8","4","2","7","forced","NULL","2","NULL","actual_number: 7","1.96"
"2018_6_26_13_33_42","92","7","4","1","8","forced","NULL","5","NULL","actual_number: 7","2.89"
"2018_6_26_13_33_51","92","8","4","2","8","forced","NULL","2","NULL","actual_number: 7","1.24"
"2018_6_26_13_34_5","92","7","4","1","9","forced","NULL","5","NULL","actual_number: 7","3.09"
"2018_6_26_13_34_12","92","8","4","2","9","forced","NULL","3","NULL","actual_number: 7","1.14"
"2018_6_26_13_35_15","92","1","1","1","10","forced","NULL","1","NULL","actual_number: 7","1.35"
"2018_6_26_13_35_18","92","5","3","1","10","forced","NULL","3","NULL","actual_number: 7","3.44"
"2018_6_26_13_35_23","92","3","2","1","10","forced","NULL","3","NULL","actual_number: 7","1.61"
"2018_6_26_13_35_29","92","8","1","2","10","forced","NULL","1","NULL","actual_number: 7","1.32"
"2018_6_26_13_35_36","92","7","4","1","10","forced","NULL","5","NULL","actual_number: 7","1.85"
"2018_6_26_13_35_40","92","2","2","2","10","forced","NULL","1","NULL","actual_number: 7","1.12"
"2018_6_26_13_35_45","92","6","4","2","10","forced","NULL","1","NULL","actual_number: 7","1.41"
"2018_6_26_13_35_45","92","1","1","1","11","forced","NULL","1","NULL","actual_number: 7","1.41"
"2018_6_26_13_35_49","92","4","3","2","10","forced","NULL","1","NULL","actual_number: 7","1.16"
"2018_6_26_13_35_52","92","8","1","2","11","forced","NULL","2","NULL","actual_number: 7","0.98"
"2018_6_26_13_36_3","92","3","2","1","11","forced","NULL","3","NULL","actual_number: 7","6.88"
"2018_6_26_13_36_7","92","7","4","1","11","forced","NULL","5","NULL","actual_number: 7","2.45"
"2018_6_26_13_36_12","92","2","2","2","11","forced","NULL","2","NULL","actual_number: 7","1.32"
"2018_6_26_13_36_12","92","5","3","1","11","forced","NULL","5","NULL","actual_number: 7","5.97"
"2018_6_26_13_36_14","92","1","1","1","12","forced","NULL","1","NULL","actual_number: 7","7.08"
"2018_6_26_13_36_16","92","6","4","2","11","forced","NULL","2","NULL","actual_number: 7","1.29"
"2018_6_26_13_36_21","92","4","3","2","11","forced","NULL","2","NULL","actual_number: 7","1.14"
"2018_6_26_13_36_25","92","8","1","2","12","forced","NULL","2","NULL","actual_number: 7","1.52"
"2018_6_26_13_38_1","92","3","2","1","12","forced","NULL","3","NULL","actual_number: 7","25.21"
"2018_6_26_13_38_5","92","7","4","1","12","forced","NULL","5","NULL","actual_number: 7","28.29"
"2018_6_26_13_38_6","92","5","3","1","12","forced","NULL","3","NULL","actual_number: 7","31.03"
"2018_6_26_13_38_9","92","2","2","2","12","forced","NULL","4","NULL","actual_number: 7","0.97"
"2018_6_26_13_38_13","92","6","4","2","12","forced","NULL","4","NULL","actual_number: 7","0.99"
"2018_6_26_13_38_18","92","4","3","2","12","forced","NULL","4","NULL","actual_number: 7","2.19"
"2018_6_26_13_38_25","92","1","1","1","13","forced","NULL","5","NULL","actual_number: 7","4.64"
"2018_6_26_13_38_37","92","8","1","2","13","forced","NULL","5","NULL","actual_number: 7","1.09"
"2018_6_26_13_38_47","92","3","2","1","13","forced","NULL","5","NULL","actual_number: 7","2.43"
"2018_6_26_13_39_4","92","7","4","1","13","forced","NULL","5","NULL","actual_number: 7","12.19"
"2018_6_26_13_39_7","92","2","2","2","13","forced","NULL","4","NULL","actual_number: 7","1.56"
"2018_6_26_13_39_9","92","1","1","1","14","forced","NULL","5","NULL","actual_number: 7","13.1"
"2018_6_26_13_39_11","92","5","3","1","13","forced","NULL","5","NULL","actual_number: 7","3.67"
"2018_6_26_13_39_15","92","6","4","2","13","forced","NULL","4","NULL","actual_number: 7","1.38"
"2018_6_26_13_39_19","92","4","3","2","13","forced","NULL","4","NULL","actual_number: 7","0.93"
"2018_6_26_13_39_23","92","8","1","2","14","forced","NULL","5","NULL","actual_number: 7","0.86"
"2018_6_26_13_39_23","92","3","2","1","14","forced","NULL","5","NULL","actual_number: 7","2.06"
"2018_6_26_13_39_31","92","2","2","2","14","forced","NULL","5","NULL","actual_number: 7","1.22"
"2018_6_26_13_39_34","92","7","4","1","14","forced","NULL","5","NULL","actual_number: 7","2.96"
"2018_6_26_13_39_37","92","5","3","1","14","forced","NULL","5","NULL","actual_number: 7","4.04"
"2018_6_26_13_39_42","92","6","4","2","14","forced","NULL","6","NULL","actual_number: 7","1.08"
"2018_6_26_13_39_44","92","1","1","1","15","forced","NULL","5","NULL","actual_number: 7","1.79"
"2018_6_26_13_39_46","92","4","3","2","14","forced","NULL","6","NULL","actual_number: 7","0.92"
"2018_6_26_13_39_54","92","8","1","2","15","forced","NULL","6","NULL","actual_number: 7","1.17"
"2018_6_26_13_39_54","92","3","2","1","15","forced","NULL","5","NULL","actual_number: 7","4.08"
"2018_6_26_13_39_58","92","7","4","1","15","forced","NULL","5","NULL","actual_number: 7","1.37"
"2018_6_26_13_40_6","92","5","3","1","15","forced","NULL","3","NULL","actual_number: 7","1.66"
"2018_6_26_13_40_8","92","2","2","2","15","forced","NULL","6","NULL","actual_number: 7","4.22"
"2018_6_26_13_40_14","92","4","3","2","15","forced","NULL","6","NULL","actual_number: 7","2.71"
"2018_6_26_13_40_19","92","6","4","2","15","forced","NULL","6","NULL","actual_number: 7","1.88"
"2018_6_26_13_40_55","92","1","1","1","16","forced","NULL","1","NULL","actual_number: 7","3.16"
"2018_6_26_13_40_58","92","3","2","1","16","forced","NULL","3","NULL","actual_number: 7","4.98"
"2018_6_26_13_41_1","92","8","1","2","16","forced","NULL","1","NULL","actual_number: 7","1.01"
"2018_6_26_13_41_3","92","5","3","1","16","forced","NULL","5","NULL","actual_number: 7","8.44"
"2018_6_26_13_41_5","92","2","2","2","16","forced","NULL","1","NULL","actual_number: 7","1.07"
"2018_6_26_13_41_7","92","7","4","1","16","forced","NULL","5","NULL","actual_number: 7","2.65"
"2018_6_26_13_41_10","92","4","3","2","16","forced","NULL","1","NULL","actual_number: 7","1"
"2018_6_26_13_41_18","92","6","4","2","16","forced","NULL","1","NULL","actual_number: 7","1.03"
"2018_6_26_13_41_21","92","3","2","1","17","forced","NULL","3","NULL","actual_number: 7","1.49"
"2018_6_26_13_41_26","92","2","2","2","17","forced","NULL","2","NULL","actual_number: 7","0.97"
"2018_6_26_13_41_28","92","5","3","1","17","forced","NULL","5","NULL","actual_number: 7","4.4"
"2018_6_26_13_41_33","92","1","1","1","17","forced","NULL","1","NULL","actual_number: 7","2.62"
"2018_6_26_13_41_35","92","4","3","2","17","forced","NULL","2","NULL","actual_number: 7","1.07"
"2018_6_26_13_41_41","92","7","4","1","17","forced","NULL","5","NULL","actual_number: 7","9.66"
"2018_6_26_13_41_43","92","8","1","2","17","forced","NULL","2","NULL","actual_number: 7","1.48"
"2018_6_26_13_41_44","92","3","2","1","18","forced","NULL","3","NULL","actual_number: 7","1.64"
"2018_6_26_13_41_50","92","6","4","2","17","forced","NULL","2","NULL","actual_number: 7","1.01"
"2018_6_26_13_41_54","92","2","2","2","18","forced","NULL","3","NULL","actual_number: 7","1.1"
"2018_6_26_13_41_54","92","5","3","1","18","forced","NULL","1","NULL","actual_number: 7","1.77"
"2018_6_26_13_41_58","92","1","1","1","18","forced","NULL","1","NULL","actual_number: 7","3.3"
"2018_6_26_13_42_1","92","4","3","2","18","forced","NULL","3","NULL","actual_number: 7","1.05"
"2018_6_26_13_42_9","92","8","1","2","18","forced","NULL","3","NULL","actual_number: 7","1.72"
"2018_6_26_13_42_13","92","7","4","1","18","forced","NULL","5","NULL","actual_number: 7","4.85"
"2018_6_26_13_42_22","92","6","4","2","18","forced","NULL","3","NULL","actual_number: 7","1.59"
"2018_6_26_13_42_39","92","3","2","1","19","forced","NULL","1","NULL","actual_number: 7","1.53"
"2018_6_26_13_42_44","92","5","3","1","19","forced","NULL","5","NULL","actual_number: 7","2.39"
"2018_6_26_13_42_55","92","2","2","2","19","forced","NULL","1","NULL","actual_number: 7","1.28"
"2018_6_26_13_42_57","92","1","1","1","19","forced","NULL","1","NULL","actual_number: 7","2.18"
"2018_6_26_13_42_59","92","4","3","2","19","forced","NULL","1","NULL","actual_number: 7","0.97"
"2018_6_26_13_43_4","92","8","1","2","19","forced","NULL","1","NULL","actual_number: 7","1.11"
"2018_6_26_13_43_8","92","7","4","1","19","forced","NULL","5","NULL","actual_number: 7","1.9"
"2018_6_26_13_43_15","92","3","2","1","20","forced","NULL","5","NULL","actual_number: 7","2.28"
"2018_6_26_13_43_15","92","6","4","2","19","forced","NULL","1","NULL","actual_number: 7","1"
"2018_6_26_13_43_18","92","5","3","1","20","forced","NULL","3","NULL","actual_number: 7","3.19"
"2018_6_26_13_43_22","92","2","2","2","20","forced","NULL","2","NULL","actual_number: 7","0.93"
"2018_6_26_13_43_25","92","1","1","1","20","forced","NULL","1","NULL","actual_number: 7","3.32"
"2018_6_26_13_43_26","92","4","3","2","20","forced","NULL","2","NULL","actual_number: 7","1.01"
"2018_6_26_13_43_34","92","8","1","2","20","forced","NULL","2","NULL","actual_number: 7","1.67"
"2018_6_26_13_43_35","92","7","4","1","20","forced","NULL","5","NULL","actual_number: 7","6"
"2018_6_26_13_43_44","92","3","2","1","21","forced","NULL","5","NULL","actual_number: 7","1.78"
"2018_6_26_13_43_45","92","6","4","2","20","forced","NULL","1","NULL","actual_number: 7","3.18"
"2018_6_26_13_43_47","92","5","3","1","21","forced","NULL","5","NULL","actual_number: 7","2.59"
"2018_6_26_13_43_49","92","1","1","1","21","forced","NULL","1","NULL","actual_number: 7","3.38"
"2018_6_26_13_43_54","92","2","2","2","21","forced","NULL","3","NULL","actual_number: 7","1.6"
"2018_6_26_13_43_59","92","4","3","2","21","forced","NULL","3","NULL","actual_number: 7","2.01"
"2018_6_26_13_44_4","92","8","1","2","21","forced","NULL","3","NULL","actual_number: 7","1.54"
"2018_6_26_13_44_16","92","7","4","1","21","forced","NULL","6","NULL","actual_number: 7","2.35"
"2018_6_26_13_44_22","92","6","4","2","21","forced","NULL","3","NULL","actual_number: 7","0.92"
"2018_6_26_13_45_1","92","1","1","1","22","forced","NULL","1","NULL","actual_number: 7","2.19"
"2018_6_26_13_45_3","92","3","2","1","22","forced","NULL","1","NULL","actual_number: 7","5.41"
"2018_6_26_13_45_5","92","5","3","1","22","forced","NULL","3","NULL","actual_number: 7","5.7"
"2018_6_26_13_45_7","92","7","4","1","22","forced","NULL","3","NULL","actual_number: 7","5.5"
"2018_6_26_13_45_8","92","6","1","2","22","forced","NULL","4","NULL","actual_number: 7","1.17"
"2018_6_26_13_45_12","92","8","2","2","22","forced","NULL","4","NULL","actual_number: 7","0.93"
"2018_6_26_13_45_18","92","2","3","2","22","forced","NULL","4","NULL","actual_number: 7","1.72"
"2018_6_26_13_45_21","92","4","4","2","22","forced","NULL","4","NULL","actual_number: 7","2.71"
"2018_6_26_13_45_29","92","1","1","1","23","forced","NULL","2","NULL","actual_number: 7","5.85"
"2018_6_26_13_45_31","92","3","2","1","23","forced","NULL","2","NULL","actual_number: 7","6.07"
"2018_6_26_13_45_34","92","6","1","2","23","forced","NULL","4","NULL","actual_number: 7","0.96"
"2018_6_26_13_45_43","92","5","3","1","23","forced","NULL","4","NULL","actual_number: 7","2.45"
"2018_6_26_13_45_43","92","8","2","2","23","forced","NULL","5","NULL","actual_number: 7","3.2"
"2018_6_26_13_45_45","92","7","4","1","23","forced","NULL","4","NULL","actual_number: 7","3.65"
"2018_6_26_13_45_50","92","2","3","2","23","forced","NULL","5","NULL","actual_number: 7","2.62"
"2018_6_26_13_45_51","92","1","1","1","24","forced","NULL","3","NULL","actual_number: 7","4.48"
"2018_6_26_13_45_53","92","4","4","2","23","forced","NULL","5","NULL","actual_number: 7","0.96"
"2018_6_26_13_46_1","92","6","1","2","24","forced","NULL","6","NULL","actual_number: 7","1.04"
"2018_6_26_13_46_2","92","3","2","1","24","forced","NULL","3","NULL","actual_number: 7","2.56"
"2018_6_26_13_46_7","92","7","4","1","24","forced","NULL","5","NULL","actual_number: 7","1.87"
"2018_6_26_13_46_10","92","5","3","1","24","forced","NULL","5","NULL","actual_number: 7","1.58"
"2018_6_26_13_46_10","92","8","2","2","24","forced","NULL","6","NULL","actual_number: 7","2.18"
"2018_6_26_13_46_19","92","4","4","2","24","forced","NULL","6","NULL","actual_number: 7","3.13"
"2018_6_26_13_46_21","92","2","3","2","24","forced","NULL","6","NULL","actual_number: 7","3.2"
"2018_6_26_13_47_0","92","3","2","1","25","forced","NULL","4","NULL","actual_number: 7","3.83"
"2018_6_26_13_47_6","92","1","1","1","25","forced","NULL","4","NULL","actual_number: 7","2.47"
"2018_6_26_13_47_10","92","5","3","1","25","forced","NULL","6","NULL","actual_number: 7","5.12"
"2018_6_26_13_47_10","92","6","2","2","25","forced","NULL","1","NULL","actual_number: 7","1.26"
"2018_6_26_13_47_12","92","7","4","1","25","forced","NULL","6","NULL","actual_number: 7","5.89"
"2018_6_26_13_47_16","92","8","3","2","25","forced","NULL","1","NULL","actual_number: 7","1.42"
"2018_6_26_13_48_1","92","2","4","2","25","forced","NULL","2","NULL","actual_number: 7","1.08"
"2018_6_26_13_48_4","92","4","1","2","25","forced","NULL","2","NULL","actual_number: 7","0.98"
"2018_6_26_13_48_7","92","3","2","1","26","forced","NULL","3","NULL","actual_number: 7","9.2"
"2018_6_26_13_48_10","92","5","3","1","26","forced","NULL","1","NULL","actual_number: 7","7.59"
"2018_6_26_13_48_13","92","6","2","2","26","forced","NULL","2","NULL","actual_number: 7","0.95"
"2018_6_26_13_48_18","92","8","3","2","26","forced","NULL","2","NULL","actual_number: 7","1.18"
"2018_6_26_13_48_22","92","1","1","1","26","forced","NULL","2","NULL","actual_number: 7","1.05"
"2018_6_26_13_48_26","92","7","4","1","26","forced","NULL","2","NULL","actual_number: 7","4.48"
"2018_6_26_13_48_29","92","4","1","2","26","forced","NULL","2","NULL","actual_number: 7","1.5"
"2018_6_26_13_48_32","92","3","2","1","27","forced","NULL","3","NULL","actual_number: 7","1.74"
"2018_6_26_13_48_33","92","2","4","2","26","forced","NULL","2","NULL","actual_number: 7","0.88"
"2018_6_26_13_48_40","92","6","2","2","27","forced","NULL","3","NULL","actual_number: 7","1.08"
"2018_6_26_13_48_42","92","5","3","1","27","forced","NULL","3","NULL","actual_number: 7","2.7"
"2018_6_26_13_48_44","92","1","1","1","27","forced","NULL","3","NULL","actual_number: 7","1.05"
"2018_6_26_13_48_52","92","8","3","2","27","forced","NULL","3","NULL","actual_number: 7","1.06"
"2018_6_26_13_48_57","92","4","1","2","27","forced","NULL","3","NULL","actual_number: 7","2.29"
"2018_6_26_13_49_0","92","7","4","1","27","forced","NULL","3","NULL","actual_number: 7","2.71"
"2018_6_26_13_49_8","92","2","4","2","27","forced","NULL","3","NULL","actual_number: 7","0.95"
"2018_6_26_13_50_16","92","1","1","1","28","forced","NULL","1","NULL","actual_number: 7","3.2"
"2018_6_26_13_50_20","92","3","2","1","28","forced","NULL","3","NULL","actual_number: 7","9.21"
"2018_6_26_13_50_22","92","5","3","1","28","forced","NULL","5","NULL","actual_number: 7","10.33"
"2018_6_26_13_50_27","92","2","1","2","28","forced","NULL","4","NULL","actual_number: 7","2.57"
"2018_6_26_13_50_31","92","4","2","2","28","forced","NULL","4","NULL","actual_number: 7","0.95"
"2018_6_26_13_50_36","92","7","4","1","28","forced","NULL","5","NULL","actual_number: 7","3.68"
"2018_6_26_13_50_36","92","6","3","2","28","forced","NULL","4","NULL","actual_number: 7","0.94"
"2018_6_26_13_50_44","92","8","4","2","28","forced","NULL","4","NULL","actual_number: 7","1.42"
"2018_6_26_13_50_46","92","1","1","1","29","forced","NULL","2","NULL","actual_number: 7","3.12"
"2018_6_26_13_50_48","92","3","2","1","29","forced","NULL","2","NULL","actual_number: 7","1.75"
"2018_6_26_13_50_53","92","2","1","2","29","forced","NULL","5","NULL","actual_number: 7","1.09"
"2018_6_26_13_50_57","92","4","2","2","29","forced","NULL","5","NULL","actual_number: 7","0.94"
"2018_6_26_13_51_2","92","5","3","1","29","forced","NULL","4","NULL","actual_number: 7","3.71"
"2018_6_26_13_51_8","92","7","4","1","29","forced","NULL","4","NULL","actual_number: 7","7.45"
"2018_6_26_13_51_13","92","1","1","1","30","forced","NULL","4","NULL","actual_number: 7","3.42"
"2018_6_26_13_51_21","92","3","2","1","30","forced","NULL","4","NULL","actual_number: 7","4.79"
"2018_6_26_13_51_21","92","6","3","2","29","forced","NULL","5","NULL","actual_number: 7","1.43"
"2018_6_26_13_51_26","92","8","4","2","29","forced","NULL","5","NULL","actual_number: 7","1.27"
"2018_6_26_13_51_32","92","2","1","2","30","forced","NULL","6","NULL","actual_number: 7","1.27"
"2018_6_26_13_51_36","92","4","2","2","30","forced","NULL","6","NULL","actual_number: 7","0.91"
"2018_6_26_13_51_37","92","5","3","1","30","forced","NULL","4","NULL","actual_number: 7","2.9"
"2018_6_26_13_51_45","92","6","3","2","30","forced","NULL","6","NULL","actual_number: 7","0.98"
"2018_6_26_13_51_48","92","7","4","1","30","forced","NULL","4","NULL","actual_number: 7","1.69"
