date,group,subject,team,label,response,comment
2018_6_25_22_44_29,96,2,1,roll214,2,actual_number: 9; reaction_time: 3.3
2018_6_25_22_44_34,96,2,1,roll215,3,actual_number: 9; reaction_time: 2.46
2018_6_25_22_44_38,96,1,1,roll216,4,actual_number: 9; reaction_time: 5.97
2018_6_25_22_44_42,96,2,1,roll216,4,actual_number: 9; reaction_time: 1.19
2018_6_25_22_44_44,96,1,1,roll217,5,actual_number: 9; reaction_time: 3.77
2018_6_25_22_44_46,96,2,1,roll217,5,actual_number: 9; reaction_time: 2.13
2018_6_25_22_44_48,96,1,1,roll218,6,actual_number: 9; reaction_time: 1.62
2018_6_25_22_44_50,96,2,1,roll218,6,actual_number: 9; reaction_time: 1.11
2018_6_25_22_45_1,96,1,1,pid,11111,
2018_6_25_22_45_3,96,2,1,pid,22222,
2018_6_25_22_45_8,96,3,2,roll203,1,actual_number: 9; reaction_time: 117.83
2018_6_25_22_45_10,96,4,2,roll202,1,actual_number: 9; reaction_time: 123
2018_6_25_22_45_15,96,4,2,roll203,2,actual_number: 9; reaction_time: 2.72
2018_6_25_22_45_20,96,3,2,roll204,4,actual_number: 9; reaction_time: 2.38
2018_6_25_22_45_26,96,3,2,roll205,5,actual_number: 9; reaction_time: 3.71
2018_6_25_22_45_28,96,4,2,roll204,5,actual_number: 9; reaction_time: 4.68
2018_6_25_22_45_30,96,3,2,roll206,6,actual_number: 9; reaction_time: 1.8
2018_6_25_22_45_32,96,4,2,roll205,6,actual_number: 9; reaction_time: 1.66
2018_6_25_22_45_36,96,4,2,roll206,6,actual_number: 9; reaction_time: 1.68
2018_6_25_22_45_38,96,3,2,roll207,1,actual_number: 9; reaction_time: 2.97
2018_6_25_22_45_42,96,3,2,roll208,2,actual_number: 9; reaction_time: 1.8
2018_6_25_22_45_44,96,4,2,roll207,1,actual_number: 9; reaction_time: 2.48
2018_6_25_22_45_46,96,3,2,roll209,3,actual_number: 9; reaction_time: 1.9
2018_6_25_22_45_48,96,4,2,roll208,2,actual_number: 9; reaction_time: 2.07
2018_6_25_22_45_56,96,3,2,roll210,4,actual_number: 9; reaction_time: 5.39
2018_6_25_22_45_58,96,4,2,roll209,4,actual_number: 9; reaction_time: 8.26
2018_6_25_22_46_1,96,3,2,roll211,5,actual_number: 9; reaction_time: 2.13
2018_6_25_22_46_5,96,3,2,roll212,5,actual_number: 9; reaction_time: 1.71
2018_6_25_22_46_7,96,4,2,roll210,5,actual_number: 9; reaction_time: 3.29
2018_6_25_22_46_12,96,4,2,roll211,6,actual_number: 9; reaction_time: 3.08
2018_6_25_22_46_14,96,3,2,roll213,6,actual_number: 9; reaction_time: 2.25
2018_6_25_22_46_16,96,4,2,roll212,6,actual_number: 9; reaction_time: 1.57
2018_6_25_22_46_17,96,3,2,roll214,6,actual_number: 9; reaction_time: 1.34
2018_6_25_22_46_20,96,3,2,roll215,5,actual_number: 9; reaction_time: 1.03
2018_6_25_22_46_25,96,4,2,roll213,5,actual_number: 9; reaction_time: 2.37
2018_6_25_22_46_27,96,3,2,roll216,5,actual_number: 9; reaction_time: 1.16
2018_6_25_22_46_29,96,4,2,roll214,5,actual_number: 9; reaction_time: 0.98
2018_6_25_22_46_30,96,3,2,roll217,5,actual_number: 9; reaction_time: 1.23
2018_6_25_22_46_32,96,4,2,roll215,5,actual_number: 9; reaction_time: 1.2
2018_6_25_22_46_33,96,3,2,roll218,5,actual_number: 9; reaction_time: 0.91
2018_6_25_22_46_40,96,4,2,roll216,3,actual_number: 9; reaction_time: 3.32
2018_6_25_22_46_43,96,3,2,pid,33333,
2018_6_25_22_46_47,96,4,2,roll217,4,actual_number: 9; reaction_time: 4.94
2018_6_25_22_46_51,96,4,2,roll218,4,actual_number: 9; reaction_time: 1.42
2018_6_25_22_46_58,96,4,2,pid,44444,
2018_6_26_6_37_53,95,1,1,roll301,1,actual_number: 10; reaction_time: 9.68
2018_6_26_6_37_54,95,2,1,roll301,1,actual_number: 10; reaction_time: 6.64
2018_6_26_6_37_57,95,3,2,roll301,1,actual_number: 10; reaction_time: 7.26
2018_6_26_6_37_59,95,4,2,roll301,1,actual_number: 10; reaction_time: 10.26
2018_6_26_6_38_1,95,1,1,roll302,2,actual_number: 10; reaction_time: 6.03
2018_6_26_6_38_2,95,2,1,roll302,2,actual_number: 10; reaction_time: 5.91
2018_6_26_6_38_4,95,3,2,roll302,2,actual_number: 10; reaction_time: 4.49
2018_6_26_6_38_6,95,4,2,roll302,2,actual_number: 10; reaction_time: 5.05
2018_6_26_6_38_8,95,1,1,roll303,3,actual_number: 10; reaction_time: 4.7
2018_6_26_6_38_9,95,2,1,roll303,3,actual_number: 10; reaction_time: 4.67
2018_6_26_6_38_11,95,3,2,roll303,3,actual_number: 10; reaction_time: 4.4
2018_6_26_6_38_12,95,4,2,roll303,3,actual_number: 10; reaction_time: 3.51
2018_6_26_6_38_19,95,1,1,roll304,4,actual_number: 10; reaction_time: 4.14
2018_6_26_6_38_21,95,2,1,roll304,4,actual_number: 10; reaction_time: 3.53
2018_6_26_6_38_22,95,3,2,roll304,5,actual_number: 10; reaction_time: 3.14
2018_6_26_6_38_25,95,4,2,roll304,4,actual_number: 10; reaction_time: 6.88
2018_6_26_6_38_27,95,1,1,roll305,5,actual_number: 10; reaction_time: 5.59
2018_6_26_6_38_28,95,2,1,roll305,5,actual_number: 10; reaction_time: 5.24
2018_6_26_6_38_30,95,3,2,roll305,5,actual_number: 10; reaction_time: 5
2018_6_26_6_38_31,95,4,2,roll305,5,actual_number: 10; reaction_time: 3.86
2018_6_26_6_38_33,95,1,1,roll306,6,actual_number: 10; reaction_time: 3.6
2018_6_26_6_38_34,95,2,1,roll306,6,actual_number: 10; reaction_time: 3.63
2018_6_26_6_38_36,95,3,2,roll306,6,actual_number: 10; reaction_time: 3.8
2018_6_26_6_38_37,95,4,2,roll306,6,actual_number: 10; reaction_time: 3.8
2018_6_26_6_38_44,95,1,1,roll307,1,actual_number: 10; reaction_time: 4.4
2018_6_26_6_38_46,95,2,1,roll307,2,actual_number: 10; reaction_time: 3.82
2018_6_26_6_38_48,95,3,2,roll307,1,actual_number: 10; reaction_time: 7.49
2018_6_26_6_38_50,95,4,2,roll307,1,actual_number: 10; reaction_time: 6.73
2018_6_26_6_38_52,95,1,1,roll308,2,actual_number: 10; reaction_time: 5.05
2018_6_26_6_38_53,95,2,1,roll308,2,actual_number: 10; reaction_time: 4.58
2018_6_26_6_38_54,95,3,2,roll308,2,actual_number: 10; reaction_time: 3.7
2018_6_26_6_38_56,95,4,2,roll308,2,actual_number: 10; reaction_time: 3.57
2018_6_26_6_38_58,95,1,1,roll309,3,actual_number: 10; reaction_time: 3.74
2018_6_26_6_38_59,95,2,1,roll309,3,actual_number: 10; reaction_time: 3.68
2018_6_26_6_39_1,95,3,2,roll309,3,actual_number: 10; reaction_time: 4.9
2018_6_26_6_39_3,95,4,2,roll309,3,actual_number: 10; reaction_time: 5.13
2018_6_26_6_39_17,95,1,1,roll101,1,actual_number: 8; reaction_time: 7.82
2018_6_26_6_39_19,95,2,1,roll101,1,actual_number: 8; reaction_time: 8.5
2018_6_26_6_39_20,95,3,2,roll101,1,actual_number: 8; reaction_time: 1.9
2018_6_26_6_39_22,95,4,2,roll101,1,actual_number: 8; reaction_time: 6.53
2018_6_26_6_39_23,95,1,1,roll102,2,actual_number: 8; reaction_time: 4.44
2018_6_26_6_39_25,95,2,1,roll102,2,actual_number: 8; reaction_time: 3.87
2018_6_26_6_39_27,95,3,2,roll102,2,actual_number: 8; reaction_time: 3.98
2018_6_26_6_39_28,95,4,2,roll102,2,actual_number: 8; reaction_time: 3.9
2018_6_26_6_39_30,95,1,1,roll103,3,actual_number: 8; reaction_time: 4.36
2018_6_26_6_39_31,95,2,1,roll103,3,actual_number: 8; reaction_time: 4.46
2018_6_26_6_39_33,95,3,2,roll103,3,actual_number: 8; reaction_time: 4.29
2018_6_26_6_39_34,95,4,2,roll103,3,actual_number: 8; reaction_time: 4.32
2018_6_26_6_39_41,95,1,1,roll104,4,actual_number: 8; reaction_time: 3.43
2018_6_26_6_39_42,95,2,1,roll104,4,actual_number: 8; reaction_time: 3.78
2018_6_26_6_39_43,95,3,2,roll104,4,actual_number: 8; reaction_time: 4.03
2018_6_26_6_39_48,95,4,2,roll104,4,actual_number: 8; reaction_time: 7.12
2018_6_26_6_39_49,95,1,1,roll105,5,actual_number: 8; reaction_time: 6.04
2018_6_26_6_39_50,95,2,1,roll105,5,actual_number: 8; reaction_time: 5.97
2018_6_26_6_39_52,95,3,2,roll105,5,actual_number: 8; reaction_time: 5.95
2018_6_26_6_39_53,95,4,2,roll105,5,actual_number: 8; reaction_time: 3.15
2018_6_26_6_39_55,95,1,1,roll106,6,actual_number: 8; reaction_time: 3.96
2018_6_26_6_39_57,95,2,1,roll106,6,actual_number: 8; reaction_time: 4.13
2018_6_26_6_39_58,95,3,2,roll106,6,actual_number: 8; reaction_time: 4.46
2018_6_26_6_40_0,95,4,2,roll106,6,actual_number: 8; reaction_time: 4.41
2018_6_26_6_40_7,95,1,1,roll107,1,actual_number: 8; reaction_time: 4.63
2018_6_26_6_40_10,95,2,1,roll107,1,actual_number: 8; reaction_time: 5.34
2018_6_26_6_40_12,95,3,2,roll107,1,actual_number: 8; reaction_time: 8.41
2018_6_26_6_40_13,95,4,2,roll107,1,actual_number: 8; reaction_time: 7.25
2018_6_26_6_40_15,95,1,1,roll108,2,actual_number: 8; reaction_time: 5.77
2018_6_26_6_40_16,95,2,1,roll108,2,actual_number: 8; reaction_time: 3.96
2018_6_26_6_40_18,95,3,2,roll108,2,actual_number: 8; reaction_time: 3.44
2018_6_26_6_40_19,95,4,2,roll108,2,actual_number: 8; reaction_time: 3.56
2018_6_26_6_40_20,95,1,1,roll109,3,actual_number: 8; reaction_time: 3.29
2018_6_26_6_40_22,95,2,1,roll109,3,actual_number: 8; reaction_time: 3.35
2018_6_26_6_40_23,95,3,2,roll109,3,actual_number: 8; reaction_time: 3.54
2018_6_26_6_40_25,95,4,2,roll109,3,actual_number: 8; reaction_time: 3.88
2018_6_26_6_40_58,95,1,1,roll110,4,actual_number: 8; reaction_time: 4.54
2018_6_26_6_41_1,95,2,1,roll110,4,actual_number: 8; reaction_time: 3.97
2018_6_26_6_41_2,95,4,2,roll110,4,actual_number: 8; reaction_time: 6.58
2018_6_26_6_41_4,95,3,2,roll110,4,actual_number: 8; reaction_time: 9.05
2018_6_26_6_41_6,95,1,1,roll111,5,actual_number: 8; reaction_time: 5.35
2018_6_26_6_41_7,95,2,1,roll111,5,actual_number: 8; reaction_time: 4.28
2018_6_26_6_41_9,95,3,2,roll111,5,actual_number: 8; reaction_time: 2.95
2018_6_26_6_41_10,95,4,2,roll111,5,actual_number: 8; reaction_time: 5.79
2018_6_26_6_41_12,95,1,1,roll112,6,actual_number: 8; reaction_time: 3.94
2018_6_26_6_41_13,95,2,1,roll112,6,actual_number: 8; reaction_time: 3.72
2018_6_26_6_41_15,95,3,2,roll112,6,actual_number: 8; reaction_time: 3.46
2018_6_26_6_41_16,95,4,2,roll112,6,actual_number: 8; reaction_time: 3.54
2018_6_26_6_41_24,95,1,1,roll113,1,actual_number: 8; reaction_time: 4.14
2018_6_26_6_41_26,95,2,1,roll113,1,actual_number: 8; reaction_time: 3.7
2018_6_26_6_41_27,95,3,2,roll113,1,actual_number: 8; reaction_time: 3.63
2018_6_26_6_41_29,95,4,2,roll113,1,actual_number: 8; reaction_time: 6.12
2018_6_26_6_41_30,95,1,1,roll114,2,actual_number: 8; reaction_time: 4.5
2018_6_26_6_41_32,95,2,1,roll114,2,actual_number: 8; reaction_time: 4.37
2018_6_26_6_41_34,95,3,2,roll114,2,actual_number: 8; reaction_time: 4.67
2018_6_26_6_41_36,95,4,2,roll114,2,actual_number: 8; reaction_time: 4.38
2018_6_26_6_41_37,95,1,1,roll115,3,actual_number: 8; reaction_time: 4.5
2018_6_26_6_41_39,95,2,1,roll115,3,actual_number: 8; reaction_time: 4.18
2018_6_26_6_41_40,95,3,2,roll115,3,actual_number: 8; reaction_time: 3.66
2018_6_26_6_41_42,95,4,2,roll115,3,actual_number: 8; reaction_time: 3.73
2018_6_26_6_41_50,95,1,1,roll116,4,actual_number: 8; reaction_time: 4.61
2018_6_26_6_41_51,95,2,1,roll116,4,actual_number: 8; reaction_time: 4.43
2018_6_26_6_41_53,95,3,2,roll116,4,actual_number: 8; reaction_time: 4.79
2018_6_26_6_41_54,95,4,2,roll116,4,actual_number: 8; reaction_time: 5.03
2018_6_26_6_41_55,95,1,1,roll117,5,actual_number: 8; reaction_time: 3.57
2018_6_26_6_41_57,95,2,1,roll117,5,actual_number: 8; reaction_time: 3.49
2018_6_26_6_41_58,95,3,2,roll117,5,actual_number: 8; reaction_time: 3.62
2018_6_26_6_42_0,95,4,2,roll117,5,actual_number: 8; reaction_time: 3.72
2018_6_26_6_42_2,95,1,1,roll118,6,actual_number: 8; reaction_time: 4.21
2018_6_26_6_42_3,95,2,1,roll118,6,actual_number: 8; reaction_time: 4.36
2018_6_26_6_42_6,95,3,2,roll118,6,actual_number: 8; reaction_time: 4.98
2018_6_26_6_42_7,95,4,2,roll118,6,actual_number: 8; reaction_time: 4.94
2018_6_26_6_42_24,95,1,1,Q1,d,
2018_6_26_6_42_24,95,1,1,Q2,d,
2018_6_26_6_42_24,95,1,1,Q3,b,
2018_6_26_6_42_43,95,2,1,Q1,d,
2018_6_26_6_42_43,95,2,1,Q2,d,
2018_6_26_6_42_43,95,2,1,Q3,b,
2018_6_26_6_42_54,95,4,2,Q1,d,
2018_6_26_6_42_54,95,4,2,Q2,d,
2018_6_26_6_42_54,95,4,2,Q3,b,
2018_6_26_6_43_12,95,3,2,Q1,d,
2018_6_26_6_43_12,95,3,2,Q2,d,
2018_6_26_6_43_12,95,3,2,Q3,b,
2018_6_26_7_8_36,95,1,1,roll201,1,actual_number: 9; reaction_time: 6
2018_6_26_7_8_38,95,2,1,roll201,1,actual_number: 9; reaction_time: 5.49
2018_6_26_7_8_42,95,3,2,roll201,1,actual_number: 9; reaction_time: 6.65
2018_6_26_7_8_43,95,4,2,roll201,1,actual_number: 9; reaction_time: 9.84
2018_6_26_7_8_45,95,1,1,roll202,2,actual_number: 9; reaction_time: 6.73
2018_6_26_7_8_47,95,2,1,roll202,2,actual_number: 9; reaction_time: 6.69
2018_6_26_7_8_49,95,3,2,roll202,2,actual_number: 9; reaction_time: 4.6
2018_6_26_7_8_50,95,4,2,roll202,2,actual_number: 9; reaction_time: 4.62
2018_6_26_7_8_52,95,1,1,roll203,3,actual_number: 9; reaction_time: 5.13
2018_6_26_7_8_54,95,2,1,roll203,3,actual_number: 9; reaction_time: 5.13
2018_6_26_7_8_56,95,3,2,roll203,3,actual_number: 9; reaction_time: 4.95
2018_6_26_7_8_57,95,4,2,roll203,3,actual_number: 9; reaction_time: 4.51
2018_6_26_7_9_3,95,1,1,roll204,4,actual_number: 9; reaction_time: 2.92
2018_6_26_7_9_5,95,2,1,roll204,4,actual_number: 9; reaction_time: 2.98
2018_6_26_7_9_7,95,3,2,roll204,4,actual_number: 9; reaction_time: 5.99
2018_6_26_7_9_8,95,4,2,roll204,4,actual_number: 9; reaction_time: 5.46
2018_6_26_7_9_11,95,1,1,roll205,5,actual_number: 9; reaction_time: 5.65
2018_6_26_7_9_12,95,2,1,roll205,5,actual_number: 9; reaction_time: 4.93
2018_6_26_7_9_14,95,3,2,roll205,5,actual_number: 9; reaction_time: 4.69
2018_6_26_7_9_15,95,4,2,roll205,5,actual_number: 9; reaction_time: 4.49
2018_6_26_7_9_18,95,1,1,roll206,6,actual_number: 9; reaction_time: 4.59
2018_6_26_7_9_19,95,2,1,roll206,6,actual_number: 9; reaction_time: 4.54
2018_6_26_7_9_20,95,3,2,roll206,6,actual_number: 9; reaction_time: 4.2
2018_6_26_7_9_22,95,4,2,roll206,6,actual_number: 9; reaction_time: 4.22
2018_6_26_7_9_29,95,1,1,roll207,1,actual_number: 9; reaction_time: 3.77
2018_6_26_7_9_31,95,2,1,roll207,1,actual_number: 9; reaction_time: 3.88
2018_6_26_7_9_33,95,3,2,roll207,1,actual_number: 9; reaction_time: 3.41
2018_6_26_7_9_34,95,4,2,roll207,1,actual_number: 9; reaction_time: 5.96
2018_6_26_7_9_36,95,1,1,roll208,2,actual_number: 9; reaction_time: 4.1
2018_6_26_7_9_37,95,2,1,roll208,2,actual_number: 9; reaction_time: 3.96
2018_6_26_7_9_39,95,3,2,roll208,2,actual_number: 9; reaction_time: 4.12
2018_6_26_7_9_40,95,4,2,roll208,2,actual_number: 9; reaction_time: 4.18
2018_6_26_7_9_42,95,1,1,roll209,3,actual_number: 9; reaction_time: 4.17
2018_6_26_7_9_43,95,2,1,roll209,3,actual_number: 9; reaction_time: 3.86
2018_6_26_7_9_45,95,3,2,roll209,3,actual_number: 9; reaction_time: 3.76
2018_6_26_7_9_46,95,4,2,roll209,3,actual_number: 9; reaction_time: 3.79
2018_6_26_7_9_54,95,1,1,roll210,4,actual_number: 9; reaction_time: 4.71
2018_6_26_7_9_56,95,2,1,roll210,4,actual_number: 9; reaction_time: 5.01
2018_6_26_7_9_58,95,3,2,roll210,4,actual_number: 9; reaction_time: 5.35
2018_6_26_7_9_59,95,4,2,roll210,4,actual_number: 9; reaction_time: 5.88
2018_6_26_7_10_1,95,1,1,roll211,5,actual_number: 9; reaction_time: 4.3
2018_6_26_7_10_2,95,2,1,roll211,5,actual_number: 9; reaction_time: 4.28
2018_6_26_7_10_4,95,3,2,roll211,5,actual_number: 9; reaction_time: 4.23
2018_6_26_7_10_6,95,4,2,roll211,5,actual_number: 9; reaction_time: 4.35
2018_6_26_7_10_8,95,1,1,roll212,6,actual_number: 9; reaction_time: 4.76
2018_6_26_7_10_10,95,2,1,roll212,6,actual_number: 9; reaction_time: 5.19
2018_6_26_7_10_12,95,3,2,roll212,6,actual_number: 9; reaction_time: 5.32
2018_6_26_7_10_13,95,4,2,roll212,6,actual_number: 9; reaction_time: 5.22
2018_6_26_7_10_22,95,1,1,roll213,1,actual_number: 9; reaction_time: 5.88
2018_6_26_7_10_24,95,2,1,roll213,1,actual_number: 9; reaction_time: 5.15
2018_6_26_7_10_25,95,3,2,roll213,1,actual_number: 9; reaction_time: 8.23
2018_6_26_7_10_30,95,4,2,roll213,1,actual_number: 9; reaction_time: 8.44
2018_6_26_7_10_31,95,1,1,roll214,2,actual_number: 9; reaction_time: 7.01
2018_6_26_7_10_33,95,2,1,roll214,2,actual_number: 9; reaction_time: 6.81
2018_6_26_7_10_34,95,3,2,roll214,2,actual_number: 9; reaction_time: 6.59
2018_6_26_7_10_36,95,4,2,roll214,2,actual_number: 9; reaction_time: 3.63
2018_6_26_7_10_37,95,1,1,roll215,3,actual_number: 9; reaction_time: 3.7
2018_6_26_7_10_39,95,2,1,roll215,3,actual_number: 9; reaction_time: 3.68
2018_6_26_7_10_40,95,3,2,roll215,3,actual_number: 9; reaction_time: 3.79
2018_6_26_7_10_42,95,4,2,roll215,3,actual_number: 9; reaction_time: 4.39
2018_6_26_7_10_49,95,1,1,roll216,4,actual_number: 9; reaction_time: 2.78
2018_6_26_7_10_51,95,2,1,roll216,4,actual_number: 9; reaction_time: 3.02
2018_6_26_7_10_54,95,3,2,roll216,4,actual_number: 9; reaction_time: 8.44
2018_6_26_7_10_55,95,4,2,roll216,4,actual_number: 9; reaction_time: 6.44
2018_6_26_7_10_59,95,1,1,roll217,5,actual_number: 9; reaction_time: 7.84
2018_6_26_7_11_1,95,2,1,roll217,5,actual_number: 9; reaction_time: 7.81
2018_6_26_7_11_2,95,4,2,roll217,5,actual_number: 9; reaction_time: 5.03
2018_6_26_7_11_4,95,3,2,roll217,5,actual_number: 9; reaction_time: 8.03
2018_6_26_7_11_6,95,1,1,roll218,6,actual_number: 9; reaction_time: 4.04
2018_6_26_7_11_8,95,2,1,roll218,6,actual_number: 9; reaction_time: 5.53
2018_6_26_7_11_10,95,4,2,roll218,6,actual_number: 9; reaction_time: 5.18
2018_6_26_7_11_11,95,3,2,roll218,6,actual_number: 9; reaction_time: 5.32
2018_6_26_7_11_28,95,1,1,pid,11111,
2018_6_26_7_11_31,95,2,1,pid,22222,
2018_6_26_7_11_33,95,3,2,pid,33333,
2018_6_26_7_11_37,95,4,2,pid,44444,
2018_6_26_7_21_14,94,1,1,roll301,1,actual_number: 10; reaction_time: 4.47
2018_6_26_7_21_16,94,3,2,roll301,1,actual_number: 10; reaction_time: 4.06
2018_6_26_7_21_18,94,2,1,roll301,1,actual_number: 10; reaction_time: 7.16
2018_6_26_7_21_22,94,4,2,roll301,1,actual_number: 10; reaction_time: 8.5
2018_6_26_7_21_24,94,1,1,roll302,2,actual_number: 10; reaction_time: 7.33
2018_6_26_7_21_25,94,2,1,roll302,2,actual_number: 10; reaction_time: 5.56
2018_6_26_7_21_27,94,4,2,roll302,2,actual_number: 10; reaction_time: 3.3
2018_6_26_7_21_29,94,3,2,roll302,2,actual_number: 10; reaction_time: 10.47
2018_6_26_7_21_30,94,1,1,roll303,3,actual_number: 10; reaction_time: 4.18
2018_6_26_7_21_32,94,2,1,roll303,3,actual_number: 10; reaction_time: 4.07
2018_6_26_7_21_33,94,3,2,roll303,3,actual_number: 10; reaction_time: 2.11
2018_6_26_7_21_34,94,4,2,roll303,3,actual_number: 10; reaction_time: 4.91
2018_6_26_7_21_41,94,1,1,roll304,4,actual_number: 10; reaction_time: 3.67
2018_6_26_7_21_42,94,2,1,roll304,4,actual_number: 10; reaction_time: 2.43
2018_6_26_7_21_44,94,3,2,roll304,4,actual_number: 10; reaction_time: 5.04
2018_6_26_7_21_45,94,4,2,roll304,4,actual_number: 10; reaction_time: 4.23
2018_6_26_7_21_47,94,1,1,roll305,5,actual_number: 10; reaction_time: 3.74
2018_6_26_7_21_48,94,2,1,roll305,5,actual_number: 10; reaction_time: 3.6
2018_6_26_7_21_49,94,4,2,roll305,5,actual_number: 10; reaction_time: 2.19
2018_6_26_7_21_51,94,3,2,roll305,5,actual_number: 10; reaction_time: 5.4
2018_6_26_7_21_53,94,1,1,roll306,6,actual_number: 10; reaction_time: 3.94
2018_6_26_7_21_54,94,2,1,roll306,6,actual_number: 10; reaction_time: 3.79
2018_6_26_7_21_56,94,4,2,roll306,6,actual_number: 10; reaction_time: 4.23
2018_6_26_7_21_57,94,3,2,roll306,6,actual_number: 10; reaction_time: 3.86
2018_6_26_7_22_3,94,1,1,roll307,1,actual_number: 10; reaction_time: 2.82
2018_6_26_7_22_4,94,2,1,roll307,1,actual_number: 10; reaction_time: 3.63
2018_6_26_7_22_6,94,4,2,roll307,1,actual_number: 10; reaction_time: 4.04
2018_6_26_7_22_7,94,3,2,roll307,1,actual_number: 10; reaction_time: 4.28
2018_6_26_7_22_9,94,1,1,roll308,2,actual_number: 10; reaction_time: 3.84
2018_6_26_7_22_10,94,2,1,roll308,2,actual_number: 10; reaction_time: 3.6
2018_6_26_7_22_12,94,4,2,roll308,2,actual_number: 10; reaction_time: 3.77
2018_6_26_7_22_13,94,3,2,roll308,2,actual_number: 10; reaction_time: 4.02
2018_6_26_7_22_16,94,1,1,roll309,3,actual_number: 10; reaction_time: 4.34
2018_6_26_7_22_17,94,2,1,roll309,3,actual_number: 10; reaction_time: 4.67
2018_6_26_7_22_19,94,4,2,roll309,2,actual_number: 10; reaction_time: 5.35
2018_6_26_7_22_21,94,3,2,roll309,3,actual_number: 10; reaction_time: 5.36
2018_6_26_7_22_32,94,1,1,roll101,1,actual_number: 8; reaction_time: 2.77
2018_6_26_7_22_33,94,2,1,roll101,1,actual_number: 8; reaction_time: 3.65
2018_6_26_7_22_35,94,3,2,roll101,1,actual_number: 8; reaction_time: 3.98
2018_6_26_7_22_36,94,4,2,roll101,1,actual_number: 8; reaction_time: 4.35
2018_6_26_7_22_38,94,1,1,roll102,2,actual_number: 8; reaction_time: 3.45
2018_6_26_7_22_39,94,2,1,roll102,2,actual_number: 8; reaction_time: 3.37
2018_6_26_7_22_40,94,3,2,roll102,2,actual_number: 8; reaction_time: 3.21
2018_6_26_7_22_44,94,4,2,roll102,2,actual_number: 8; reaction_time: 5.57
2018_6_26_7_22_45,94,1,1,roll103,3,actual_number: 8; reaction_time: 5.37
2018_6_26_7_22_49,94,2,1,roll103,3,actual_number: 8; reaction_time: 7.39
2018_6_26_7_22_50,94,4,2,roll103,3,actual_number: 8; reaction_time: 3.58
2018_6_26_7_22_51,94,3,2,roll103,3,actual_number: 8; reaction_time: 8.58
2018_6_26_7_22_56,94,1,1,roll104,4,actual_number: 8; reaction_time: 2.85
2018_6_26_7_22_58,94,2,1,roll104,4,actual_number: 8; reaction_time: 4.1
2018_6_26_7_23_0,94,4,2,roll104,4,actual_number: 8; reaction_time: 4.66
2018_6_26_7_23_1,94,3,2,roll104,4,actual_number: 8; reaction_time: 4.84
2018_6_26_7_23_4,94,1,1,roll105,5,actual_number: 8; reaction_time: 4.84
2018_6_26_7_23_6,94,3,2,roll105,5,actual_number: 8; reaction_time: 2.03
2018_6_26_7_23_7,94,4,2,roll105,5,actual_number: 8; reaction_time: 4.91
2018_6_26_7_23_8,94,2,1,roll105,5,actual_number: 8; reaction_time: 7.66
2018_6_26_7_23_11,94,1,1,roll106,6,actual_number: 8; reaction_time: 5.07
2018_6_26_7_23_12,94,3,2,roll106,6,actual_number: 8; reaction_time: 4.33
2018_6_26_7_23_13,94,4,2,roll106,6,actual_number: 8; reaction_time: 4.1
2018_6_26_7_23_15,94,2,1,roll106,6,actual_number: 8; reaction_time: 4.34
2018_6_26_7_23_21,94,1,1,roll107,6,actual_number: 8; reaction_time: 3.71
2018_6_26_7_23_23,94,3,2,roll107,6,actual_number: 8; reaction_time: 3.71
2018_6_26_7_23_24,94,4,2,roll107,6,actual_number: 8; reaction_time: 4.3
2018_6_26_7_23_26,94,2,1,roll107,6,actual_number: 8; reaction_time: 4.85
2018_6_26_7_23_27,94,1,1,roll108,1,actual_number: 8; reaction_time: 3.6
2018_6_26_7_23_28,94,3,2,roll108,1,actual_number: 8; reaction_time: 3.58
2018_6_26_7_23_31,94,2,1,roll108,2,actual_number: 8; reaction_time: 2.73
2018_6_26_7_23_32,94,4,2,roll108,2,actual_number: 8; reaction_time: 5.49
2018_6_26_7_23_33,94,1,1,roll109,2,actual_number: 8; reaction_time: 3.93
2018_6_26_7_23_35,94,3,2,roll109,2,actual_number: 8; reaction_time: 4.07
2018_6_26_7_23_37,94,2,1,roll109,3,actual_number: 8; reaction_time: 3.99
2018_6_26_7_23_43,94,4,2,roll109,3,actual_number: 8; reaction_time: 8.58
2018_6_26_7_23_47,94,1,1,roll110,4,actual_number: 8; reaction_time: 6.44
2018_6_26_7_23_54,94,2,1,roll110,4,actual_number: 8; reaction_time: 11.45
2018_6_26_7_23_56,94,4,2,roll110,4,actual_number: 8; reaction_time: 5.38
