Date,Session,SessionSubject,Team,MoverNo,RoundNo,Report,RT
2019_3_8_14_42_31,17,4,5,2,29,5,4.37
2019_3_8_14_42_32,17,2,4,2,29,5,2.61
2019_3_8_14_42_33,17,1,1,1,28,5,8.02
2019_3_8_14_42_35,17,5,3,1,29,3,3.95
2019_3_8_14_42_43,17,8,1,2,28,5,2.66
2019_3_8_14_42_43,17,3,2,1,29,6,6.4
2019_3_8_14_42_47,17,9,5,1,30,4,2.96
2019_3_8_14_42_48,17,7,4,1,30,5,2.93
2019_3_8_14_42_49,17,11,6,1,29,5,6.81
2019_3_8_14_42_51,17,10,2,2,29,6,1.74
2019_3_8_14_42_54,17,12,3,2,29,5,9.8
2019_3_8_14_42_59,17,6,6,2,29,5,3.62
2019_3_8_14_43_0,17,2,4,2,30,4,1.98
2019_3_8_14_43_2,17,4,5,2,30,5,5.42
2019_3_8_14_43_8,17,1,1,1,29,4,9.35
2019_3_8_14_43_14,17,5,3,1,30,6,5.58
2019_3_8_14_43_15,17,3,2,1,30,6,7.09
2019_3_8_14_43_16,17,11,6,1,30,4,2.24
2019_3_8_14_43_17,17,8,1,2,29,4,2.38
2019_3_8_14_43_24,17,10,2,2,30,6,2.12
2019_3_8_14_43_30,17,12,3,2,30,6,7.45
2019_3_8_14_43_32,17,6,6,2,30,4,7.46
2019_3_8_14_43_44,17,1,1,1,30,6,8.68
2019_3_8_14_43_54,17,9,5,1,31,3,5.3
2019_3_8_14_43_54,17,7,4,1,31,3,4.23
2019_3_8_14_43_56,17,8,1,2,30,5,2.37
2019_3_8_14_44_7,17,4,5,2,31,3,3.91
2019_3_8_14_44_7,17,2,4,2,31,3,1.98
2019_3_8_14_44_22,17,3,2,1,31,6,7.85
2019_3_8_14_44_23,17,7,4,1,32,4,4.09
2019_3_8_14_44_25,17,11,6,1,31,4,4.83
2019_3_8_14_44_25,17,5,3,1,31,4,9.49
2019_3_8_14_44_27,17,9,5,1,32,5,5.09
2019_3_8_14_44_30,17,10,2,2,31,6,1.48
2019_3_8_14_44_36,17,12,3,2,31,4,4.07
2019_3_8_14_44_37,17,2,4,2,32,2,4.8
2019_3_8_14_44_39,17,4,5,2,32,5,3.54
2019_3_8_14_44_39,17,6,6,2,31,4,6.59
2019_3_8_14_44_48,17,3,2,1,32,6,5.44
2019_3_8_14_44_54,17,1,1,1,31,5,8.5
2019_3_8_14_44_54,17,5,3,1,32,3,3.38
2019_3_8_14_44_56,17,10,2,2,32,6,2.02
2019_3_8_14_44_57,17,11,6,1,32,5,2.54
2019_3_8_14_44_57,17,7,4,1,33,2,5.14
2019_3_8_14_44_57,17,9,5,1,33,2,6.07
2019_3_8_14_45_5,17,2,4,2,33,2,1.69
2019_3_8_14_45_5,17,12,3,2,32,3,4.71
2019_3_8_14_45_7,17,4,5,2,33,2,3.98
2019_3_8_14_45_9,17,8,1,2,31,6,7.43
2019_3_8_14_45_16,17,3,2,1,33,6,6.62
2019_3_8_14_45_17,17,6,6,2,32,5,5.7
2019_3_8_14_45_23,17,5,3,1,33,6,2.98
2019_3_8_14_45_27,17,10,2,2,33,6,3.12
2019_3_8_14_45_31,17,1,1,1,32,6,7.1
2019_3_8_14_45_35,17,11,6,1,33,2,5.38
2019_3_8_14_45_35,17,12,3,2,33,6,4.37
2019_3_8_14_45_41,17,8,1,2,32,1,2.22
2019_3_8_14_45_46,17,6,6,2,33,6,1.61
2019_3_8_14_46_1,17,9,5,1,34,3,4
2019_3_8_14_46_1,17,7,4,1,34,5,7.81
2019_3_8_14_46_1,17,1,1,1,33,5,3.66
2019_3_8_14_46_10,17,2,4,2,34,1,1.48
2019_3_8_14_46_13,17,4,5,2,34,3,3.92
2019_3_8_14_46_16,17,8,1,2,33,5,3.93
2019_3_8_14_46_19,17,3,2,1,34,6,8.33
2019_3_8_14_46_28,17,10,2,2,34,6,1.62
2019_3_8_14_46_28,17,5,3,1,34,2,5.08
2019_3_8_14_46_31,17,7,4,1,35,3,2.78
2019_3_8_14_46_33,17,9,5,1,35,4,3.6
2019_3_8_14_46_42,17,12,3,2,34,2,5.41
2019_3_8_14_46_42,17,2,4,2,35,3,1.47
2019_3_8_14_46_43,17,11,6,1,34,4,4.25
2019_3_8_14_46_46,17,3,2,1,35,6,5.09
2019_3_8_14_46_48,17,4,5,2,35,4,7.34
2019_3_8_14_46_58,17,10,2,2,35,6,3.21
2019_3_8_14_46_59,17,6,6,2,34,2,6.3
2019_3_8_14_47_0,17,7,4,1,36,2,4.69
2019_3_8_14_47_4,17,5,3,1,35,6,4.25
2019_3_8_14_47_6,17,9,5,1,36,6,4.02
2019_3_8_14_47_8,17,2,4,2,36,5,1.56
2019_3_8_14_47_11,17,1,1,1,34,5,7.21
2019_3_8_14_47_14,17,3,2,1,36,6,2.6
2019_3_8_14_47_15,17,12,3,2,35,6,5.52
2019_3_8_14_47_18,17,11,6,1,35,5,5.91
2019_3_8_14_47_18,17,4,5,2,36,6,4.36
2019_3_8_14_47_21,17,8,1,2,34,5,2.13
2019_3_8_14_47_25,17,10,2,2,36,6,2.72
2019_3_8_14_47_30,17,6,6,2,35,5,5.04
2019_3_8_14_47_39,17,1,1,1,35,6,3.63
2019_3_8_14_47_42,17,5,3,1,36,4,14.01
2019_3_8_14_47_45,17,11,6,1,36,1,2.64
2019_3_8_14_47_56,17,8,1,2,35,6,5.92
2019_3_8_14_47_58,17,6,6,2,36,1,2.39
2019_3_8_14_48_0,17,12,3,2,36,4,6.28
2019_3_8_14_48_20,17,1,1,1,36,6,7.26
2019_3_8_14_48_32,17,8,1,2,36,2,4.08
2019_3_8_14_49_20,17,9,5,1,37,6,4.97
2019_3_8_14_49_20,17,7,4,1,37,6,4.89
2019_3_8_14_49_23,17,3,2,1,37,1,5.12
2019_3_8_14_49_23,17,11,6,2,37,2,5.67
2019_3_8_14_49_23,17,5,3,1,37,3,3.17
2019_3_8_14_49_29,17,12,4,2,37,6,2.23
2019_3_8_14_49_33,17,1,1,1,37,4,8.61
2019_3_8_14_49_35,17,8,2,2,37,2,2.58
2019_3_8_14_49_37,17,10,3,2,37,6,2.59
2019_3_8_14_49_42,17,2,5,2,37,6,3.08
2019_3_8_14_49_44,17,7,4,1,38,6,3.75
2019_3_8_14_49_45,17,6,1,2,37,4,5.58
2019_3_8_14_49_53,17,5,3,1,38,4,2.42
2019_3_8_14_49_54,17,3,2,1,38,2,6.53
2019_3_8_14_49_59,17,12,4,2,38,6,5.12
2019_3_8_14_50_0,17,1,1,1,38,4,2.94
2019_3_8_14_50_1,17,9,5,1,38,3,4.17
2019_3_8_14_50_7,17,10,3,2,38,4,3.43
2019_3_8_14_50_7,17,8,2,2,38,2,2.86
2019_3_8_14_50_9,17,6,1,2,38,4,3.53
2019_3_8_14_50_9,17,2,5,2,38,2,1.68
2019_3_8_14_50_15,17,7,4,1,39,6,2.72
2019_3_8_14_50_25,17,12,4,2,39,6,2.53
2019_3_8_14_50_26,17,5,3,1,39,3,3.77
2019_3_8_14_50_27,17,9,5,1,39,4,5.32
2019_3_8_14_50_28,17,1,1,1,39,2,3.74
2019_3_8_14_50_31,17,3,2,1,39,1,8.28
2019_3_8_14_50_36,17,2,5,2,39,4,3.36
2019_3_8_14_50_37,17,10,3,2,39,6,1.57
2019_3_8_14_50_41,17,6,1,2,39,2,4.99
2019_3_8_14_50_46,17,8,2,2,39,4,3.68
2019_3_8_14_51_17,17,7,4,1,40,5,3.08
2019_3_8_14_51_24,17,9,5,1,40,4,4.69
2019_3_8_14_51_25,17,5,3,1,40,1,4.09
2019_3_8_14_51_29,17,12,4,2,40,5,3.8
2019_3_8_14_51_33,17,1,1,1,40,3,3.94
2019_3_8_14_51_35,17,2,5,2,40,5,1.61
2019_3_8_14_51_37,17,10,3,2,40,6,2.49
2019_3_8_14_51_42,17,6,1,2,40,3,2.64
2019_3_8_14_51_44,17,3,2,1,40,2,9.94
2019_3_8_14_51_45,17,7,4,1,41,5,3.48
2019_3_8_14_51_53,17,9,5,1,41,6,4.35
2019_3_8_14_51_54,17,5,3,1,41,1,4.25
2019_3_8_14_51_56,17,8,2,2,40,2,2.58
2019_3_8_14_51_56,17,12,4,2,41,5,3.12
2019_3_8_14_52_0,17,1,1,1,41,3,5.17
2019_3_8_14_52_2,17,2,5,2,41,6,2.34
2019_3_8_14_52_3,17,10,3,2,41,6,1.55
2019_3_8_14_52_13,17,7,4,1,42,5,3.85
2019_3_8_14_52_13,17,3,2,1,41,1,2.63
2019_3_8_14_52_15,17,6,1,2,41,3,7.97
2019_3_8_14_52_17,17,5,3,1,42,6,2.46
2019_3_8_14_52_20,17,9,5,1,42,2,5.14
2019_3_8_14_52_22,17,8,2,2,41,1,2.04
2019_3_8_14_52_24,17,12,4,2,42,5,3.53
2019_3_8_14_52_24,17,10,3,2,42,6,1.6
2019_3_8_14_52_28,17,2,5,2,42,5,1.3
2019_3_8_14_52_35,17,1,1,1,42,1,5.05
2019_3_8_14_52_42,17,3,2,1,42,1,2.41
2019_3_8_14_52_48,17,6,1,2,42,4,5.03
2019_3_8_14_52_53,17,8,2,2,42,1,2.71
2019_3_8_14_53_12,17,7,4,1,43,6,2.45
2019_3_8_14_53_14,17,5,3,1,43,3,2.61
2019_3_8_14_53_16,17,9,5,1,43,4,4.78
2019_3_8_14_53_20,17,12,4,2,43,6,2.73
2019_3_8_14_53_22,17,10,3,2,43,6,2.07
2019_3_8_14_53_26,17,2,5,2,43,4,3.56
2019_3_8_14_53_35,17,7,4,1,44,6,2.31
2019_3_8_14_53_37,17,5,3,1,44,1,2.43
2019_3_8_14_53_39,17,1,1,1,43,6,4.56
2019_3_8_14_53_43,17,12,4,2,44,6,2.02
2019_3_8_14_53_44,17,9,5,1,44,2,3.17
2019_3_8_14_53_48,17,10,3,2,44,6,1.97
2019_3_8_14_53_52,17,6,1,2,43,6,5.07
2019_3_8_14_53_52,17,3,2,1,43,1,6.01
2019_3_8_14_53_56,17,2,5,2,44,2,3.69
2019_3_8_14_54_0,17,7,4,1,45,6,4.82
2019_3_8_14_54_5,17,8,2,2,43,6,3.72
2019_3_8_14_54_6,17,5,3,1,45,5,3.42
2019_3_8_14_54_10,17,12,4,2,45,6,2.22
2019_3_8_14_54_10,17,1,1,1,44,1,6.57
2019_3_8_14_54_12,17,9,5,1,45,1,4.56
2019_3_8_14_54_19,17,10,3,2,45,5,1.79
2019_3_8_14_54_22,17,6,1,2,44,2,4.31
2019_3_8_14_54_23,17,2,5,2,45,6,2.54
2019_3_8_14_54_31,17,3,2,1,44,3,5.89
2019_3_8_14_54_38,17,1,1,1,45,5,3.7
2019_3_8_14_54_39,17,8,2,2,44,3,2.2
2019_3_8_14_54_56,17,6,1,2,45,5,7.47
2019_3_8_14_55_1,17,3,2,1,45,1,8.71
2019_3_8_14_55_10,17,8,2,2,45,1,2.23
2019_3_9_11_14_11,18,9,5,1,1,6,4.09
2019_3_9_11_14_34,18,1,1,5,3,3,7.09
2019_3_9_11_15_1,18,7,4,1,1,4,7.42
2019_3_9_11_15_53,18,10,5,2,1,6,6.61
2019_3_9_11_16_13,18,9,5,1,2,6,3.47
2019_3_9_11_16_29,18,10,5,2,2,4,7.19
2019_3_9_11_16_45,18,5,3,1,1,6,14.84
2019_3_9_11_16_47,18,9,5,1,3,6,3.61
2019_3_9_11_16_49,18,8,4,2,1,1,9.96
2019_3_9_11_17_2,18,10,5,2,3,6,7.02
2019_3_9_11_17_13,18,7,4,1,2,5,6.43
2019_3_9_11_17_25,18,6,3,2,1,6,7.89
2019_3_9_11_17_35,18,8,4,2,2,4,6.19
2019_3_9_11_17_50,18,5,3,1,2,6,6.6
2019_3_9_11_17_51,18,9,5,1,4,6,3.92
2019_3_9_11_17_57,18,7,4,1,3,6,3.17
2019_3_9_11_18_2,18,3,2,1,1,1,11.18
2019_3_9_11_18_4,18,10,5,2,4,6,6.05
2019_3_9_11_18_10,18,8,4,2,3,3,3.25
2019_3_9_11_18_12,18,6,3,2,2,4,9.16
2019_3_9_11_18_18,18,4,2,2,1,1,5.87
2019_3_9_11_18_22,18,9,5,1,5,6,3.36
2019_3_9_11_18_33,18,10,5,2,5,6,2.07
2019_3_9_11_18_37,18,5,3,1,3,2,5.7
2019_3_9_11_18_40,18,3,2,1,2,6,6.35
2019_3_9_11_18_50,18,9,5,1,6,6,3.6
2019_3_9_11_18_53,18,4,2,2,2,5,3.54
2019_3_9_11_19_2,18,10,5,2,6,6,4.33
2019_3_9_11_19_4,18,6,3,2,3,2,8.5
2019_3_9_11_19_13,18,11,6,1,1,6,9.6
2019_3_9_11_19_19,18,3,2,1,3,5,8.45
2019_3_9_11_19_21,18,7,4,1,4,5,14.65
2019_3_9_11_19_31,18,4,2,2,3,4,4.67
2019_3_9_11_19_32,18,12,6,2,1,4,6.59
2019_3_9_11_19_41,18,8,4,2,4,5,8.21
2019_3_9_11_19_54,18,9,5,1,7,6,8.02
2019_3_9_11_20_2,18,7,4,1,5,2,7.42
2019_3_9_11_20_6,18,5,3,1,4,6,8.94
2019_3_9_11_20_8,18,10,5,2,7,6,5.23
2019_3_9_11_20_12,18,11,6,1,2,6,10.72
2019_3_9_11_20_21,18,8,4,2,5,4,8.72
2019_3_9_11_20_24,18,6,3,2,4,6,8.83
2019_3_9_11_20_24,18,12,6,2,2,6,4.86
2019_3_9_11_20_26,18,9,5,1,8,6,4.36
2019_3_9_11_20_28,18,3,2,1,4,6,6.71
2019_3_9_11_20_38,18,7,4,1,6,3,3.06
2019_3_9_11_20_40,18,10,5,2,8,6,6.51
2019_3_9_11_20_42,18,4,2,2,4,5,4.33
2019_3_9_11_20_43,18,5,3,1,5,4,4.73
2019_3_9_11_20_46,18,11,6,1,3,6,6.01
2019_3_9_11_20_53,18,8,4,2,6,3,2.39
2019_3_9_11_20_58,18,9,5,1,9,6,3.71
2019_3_9_11_20_59,18,12,6,2,3,6,6.12
2019_3_9_11_21_1,18,6,3,2,5,4,8.68
2019_3_9_11_21_8,18,3,2,1,5,6,9.79
2019_3_9_11_21_9,18,10,5,2,9,6,4.35
2019_3_9_11_21_18,18,4,2,2,5,3,3.47
2019_3_9_11_21_28,18,5,3,1,6,5,6.65
2019_3_9_11_21_40,18,3,2,1,6,5,6.96
2019_3_9_11_21_44,18,6,3,2,6,5,7.97
2019_3_9_11_21_53,18,4,2,2,6,1,4.19
2019_3_9_11_23_52,18,11,6,1,4,6,115.17
2019_3_9_14_20_16,19,7,4,1,1,5,14.3
2019_3_9_14_21_22,19,8,4,2,1,1,5.52
2019_3_9_14_21_44,19,9,5,1,1,5,6.29
2019_3_9_14_22_1,19,7,4,1,2,2,13.25
2019_3_9_14_22_15,19,8,4,2,2,5,4.44
2019_3_9_14_22_26,19,10,5,2,1,2,7.48
2019_3_9_14_22_34,19,11,6,1,1,4,7.32
2019_3_9_14_22_38,19,7,4,1,3,3,6.05
2019_3_9_14_22_56,19,8,4,2,3,3,10.12
2019_3_9_14_22_59,19,9,5,1,2,5,7.36
2019_3_9_14_23_17,19,10,5,2,2,5,5.76
2019_3_9_14_23_19,19,5,3,1,1,6,9.11
2019_3_9_14_23_35,19,12,6,2,1,2,13.88
2019_3_9_14_24_6,19,9,5,1,3,6,29.11
2019_3_9_14_25_27,19,7,4,1,4,6,4.57
2019_3_11_13_10_36,63,1,1,1,1,6,5
2019_3_11_13_11_19,63,11,6,1,1,2,5.11
2019_3_11_13_11_43,63,12,6,2,1,6,10.34
2019_3_11_13_11_54,63,9,5,1,1,6,10.05
2019_3_11_13_12_5,63,11,6,1,2,6,5.84
2019_3_11_13_12_18,63,7,4,1,1,3,9.75
2019_3_11_13_12_21,63,12,6,2,2,2,3.64
2019_3_11_13_12_40,63,11,6,1,3,6,4.52
2019_3_11_13_13_5,63,12,6,2,3,2,16.95
2019_3_11_13_13_22,63,2,1,2,1,4,6.32
2019_3_11_13_13_34,63,5,3,1,1,5,10.07
2019_3_11_13_13_37,63,3,2,1,1,6,8.05
2019_3_11_13_13_51,63,1,1,1,2,6,5.07
2019_3_11_13_14_5,63,8,4,2,1,3,5.48
2019_3_11_13_14_5,63,11,6,1,4,3,7.46
2019_3_11_13_14_10,63,2,1,2,2,6,11.21
2019_3_11_13_14_17,63,12,6,2,4,5,4.42
2019_3_11_13_14_25,63,4,2,2,1,6,12.79
2019_3_11_13_14_28,63,6,3,2,1,5,8.29
2019_3_11_13_14_28,63,1,1,1,3,6,3.01
2019_3_11_13_14_28,63,7,4,1,2,6,4.79
2019_3_11_13_14_33,63,11,6,1,5,5,3.23
2019_3_11_13_14_39,63,2,1,2,3,6,3.48
2019_3_11_13_14_46,63,3,2,1,2,6,6.14
2019_3_11_13_14_49,63,12,6,2,5,5,3.06
2019_3_11_13_14_56,63,8,4,2,2,4,16.05
2019_3_11_13_15_4,63,4,2,2,2,3,5.65
2019_3_11_13_15_5,63,11,6,1,6,5,2.32
2019_3_11_13_15_10,63,5,3,1,2,4,11.24
2019_3_11_13_15_16,63,12,6,2,6,1,2.72
2019_3_11_13_15_20,63,7,4,1,3,5,6.83
2019_3_11_13_15_29,63,8,4,2,3,5,2.59
2019_3_11_13_15_29,63,3,2,1,3,6,5.79
2019_3_11_13_15_30,63,6,3,2,2,5,10.87
2019_3_11_13_15_35,63,1,1,1,4,6,3.15
2019_3_11_13_15_48,63,2,1,2,4,6,4.41
2019_3_11_13_15_48,63,4,2,2,3,3,10.13
2019_3_11_13_16_2,63,1,1,1,5,6,2.75
2019_3_11_13_16_3,63,5,3,1,3,3,8.02
2019_3_11_13_16_6,63,11,6,1,7,4,3.8
2019_3_11_13_16_12,63,2,1,2,5,6,2.39
2019_3_11_13_16_16,63,6,3,2,3,3,6.06
2019_3_11_13_16_29,63,12,6,2,7,2,11.89
2019_3_11_13_16_32,63,1,1,1,6,6,2.58
2019_3_11_13_16_35,63,7,4,1,4,5,12.11
2019_3_11_13_16_38,63,10,5,2,1,6,3.58
2019_3_11_13_16_46,63,2,1,2,6,6,4.73
2019_3_11_13_16_51,63,3,2,1,4,6,6.68
2019_3_11_13_16_51,63,8,4,2,4,5,7.61
2019_3_11_13_16_54,63,11,6,1,8,3,3.93
2019_3_11_13_17_1,63,9,5,1,2,3,7.1
2019_3_11_13_17_6,63,4,2,2,4,6,3.52
2019_3_11_13_17_9,63,12,6,2,8,1,2.53
2019_3_11_13_17_14,63,7,4,1,5,2,6.5
2019_3_11_13_17_18,63,10,5,2,2,4,7.33
2019_3_11_13_17_25,63,3,2,1,5,6,4.76
2019_3_11_13_17_27,63,11,6,1,9,6,3.4
2019_3_11_13_17_35,63,4,2,2,5,6,4.15
2019_3_11_13_17_38,63,1,1,1,7,6,3
2019_3_11_13_17_39,63,8,4,2,5,2,17.55
2019_3_11_13_17_42,63,9,5,1,3,4,6.11
2019_3_11_13_17_47,63,5,3,1,4,5,8.97
2019_3_11_13_17_52,63,2,1,2,7,6,5.18
2019_3_11_13_17_53,63,12,6,2,9,5,15.39
2019_3_11_13_17_58,63,3,2,1,6,6,6.66
2019_3_11_13_18_0,63,6,3,2,4,1,5.57
2019_3_11_13_18_0,63,10,5,2,3,5,6.49
2019_3_11_13_18_3,63,7,4,1,6,6,4.19
2019_3_11_13_18_8,63,1,1,1,8,6,2.69
2019_3_11_13_18_11,63,4,2,2,6,6,7.52
2019_3_11_13_18_23,63,2,1,2,8,6,5.13
2019_3_11_13_18_25,63,8,4,2,6,6,12.83
2019_3_11_13_18_26,63,5,3,1,5,2,7.74
2019_3_11_13_18_35,63,6,3,2,5,4,2.56
2019_3_11_13_18_39,63,1,1,1,9,6,2.83
2019_3_11_13_18_57,63,2,1,2,9,6,7.56
2019_3_11_13_19_3,63,9,5,1,4,4,5.67
2019_3_11_13_19_5,63,3,2,1,7,6,4.83
2019_3_11_13_19_6,63,5,3,1,6,2,10.76
2019_3_11_13_19_15,63,10,5,2,4,2,6.11
2019_3_11_13_19_24,63,6,3,2,6,3,1.95
2019_3_11_13_19_35,63,4,2,2,7,6,8.7
2019_3_11_13_19_36,63,9,5,1,5,1,6.42
2019_3_11_13_19_37,63,7,4,1,7,1,12.4
2019_3_11_13_19_51,63,10,5,2,5,4,6.1
2019_3_11_13_19_54,63,8,4,2,7,4,5.83
2019_3_11_13_19_55,63,3,2,1,8,6,4.65
2019_3_11_13_20_12,63,9,5,1,6,3,7.81
2019_3_11_13_20_22,63,7,4,1,8,5,9.45
2019_3_11_13_20_26,63,5,3,1,7,3,5.56
2019_3_11_13_20_31,63,10,5,2,6,5,4.36
2019_3_11_13_20_36,63,8,4,2,8,5,3.61
2019_3_11_13_20_42,63,6,3,2,7,4,5.21
2019_3_11_13_20_43,63,4,2,2,8,6,36.73
2019_3_11_13_21_1,63,3,2,1,9,6,4.82
2019_3_11_13_21_5,63,5,3,1,8,2,5.03
2019_3_11_13_21_12,63,7,4,1,9,6,12
2019_3_11_13_21_19,63,6,3,2,8,6,2.1
2019_3_11_13_21_22,63,4,2,2,9,5,11.88
2019_3_11_13_21_34,63,9,5,1,7,1,7.2
2019_3_11_13_21_39,63,8,4,2,9,6,9.48
2019_3_11_13_21_41,63,5,3,1,9,6,4.52
2019_3_11_13_21_47,63,10,5,2,7,1,6.27
2019_3_11_13_21_56,63,6,3,2,9,6,7.54
2019_3_11_13_22_8,63,9,5,1,8,5,5.58
2019_3_11_13_22_26,63,10,5,2,8,2,7.98
2019_3_11_13_22_47,63,9,5,1,9,6,5.62
2019_3_11_13_23_6,63,10,5,2,9,2,9.5
2019_3_11_13_23_53,63,3,2,1,10,6,4.33
2019_3_11_13_23_56,63,1,1,1,10,6,3.03
2019_3_11_13_24_0,63,9,5,1,10,4,7.32
2019_3_11_13_24_3,63,5,3,1,10,3,8.2
2019_3_11_13_24_4,63,2,2,2,10,6,4.33
2019_3_11_13_24_13,63,12,1,2,10,6,5.59
2019_3_11_13_24_15,63,11,6,1,10,2,7.3
2019_3_11_13_24_16,63,7,4,1,10,4,3.43
2019_3_11_13_24_21,63,8,5,2,10,4,5.67
2019_3_11_13_24_27,63,10,6,2,10,1,6.49
2019_3_11_13_24_27,63,3,2,1,11,6,6.18
2019_3_11_13_24_30,63,6,4,2,10,4,3.98
2019_3_11_13_24_31,63,1,1,1,11,6,2.36
2019_3_11_13_24_35,63,2,2,2,11,6,2.8
2019_3_11_13_24_37,63,4,3,2,10,3,23.13
2019_3_11_13_24_43,63,11,6,1,11,3,3.25
2019_3_11_13_24_44,63,9,5,1,11,6,6.08
2019_3_11_13_24_52,63,3,2,1,12,6,3.04
2019_3_11_13_24_55,63,7,4,1,11,5,8.61
2019_3_11_13_24_57,63,12,1,2,11,1,2.71
2019_3_11_13_25_3,63,2,2,2,12,6,2.81
2019_3_11_13_25_4,63,5,3,1,11,2,6.53
2019_3_11_13_25_8,63,6,4,2,11,5,1.98
2019_3_11_13_25_11,63,10,6,2,11,5,17.94
2019_3_11_13_25_16,63,1,1,1,12,6,2.58
2019_3_11_13_25_16,63,8,5,2,11,5,23.79
2019_3_11_13_25_17,63,4,3,2,11,2,2.21
2019_3_11_13_25_28,63,12,1,2,12,6,2.16
2019_3_11_13_25_28,63,11,6,1,12,4,3.28
2019_3_11_13_25_37,63,9,5,1,12,4,5.65
2019_3_11_13_25_42,63,5,3,1,12,5,3.61
2019_3_11_13_25_45,63,10,6,2,12,3,7.31
2019_3_11_13_25_46,63,3,2,1,13,6,3.67
2019_3_11_13_25_47,63,8,5,2,12,3,1.72
2019_3_11_13_25_54,63,7,4,1,12,2,16.1
2019_3_11_13_25_56,63,2,2,2,13,6,3.73
2019_3_11_13_26_6,63,1,1,1,13,6,2.65
2019_3_11_13_26_7,63,6,4,2,12,5,3.6
2019_3_11_13_26_20,63,3,2,1,14,6,5.07
2019_3_11_13_26_24,63,4,3,2,12,5,4.67
2019_3_11_13_26_25,63,12,1,2,13,5,3.95
2019_3_11_13_26_28,63,2,2,2,14,6,2.09
2019_3_11_13_26_31,63,9,5,1,13,1,6.38
2019_3_11_13_26_31,63,11,6,1,13,4,2.7
2019_3_11_13_26_42,63,1,1,1,14,6,2.82
2019_3_11_13_26_45,63,8,5,2,13,6,1.57
2019_3_11_13_26_50,63,10,6,2,13,4,8.37
2019_3_11_13_26_50,63,3,2,1,15,6,3.98
2019_3_11_13_27_2,63,12,1,2,14,6,4.57
2019_3_11_13_27_7,63,9,5,1,14,4,5.86
2019_3_11_13_27_7,63,11,6,1,14,1,2.3
2019_3_11_13_27_7,63,2,2,2,15,6,8.38
2019_3_11_13_27_13,63,5,3,1,13,1,5.05
2019_3_11_13_27_17,63,8,5,2,14,4,3.76
2019_3_11_13_27_18,63,1,1,1,15,6,2.84
2019_3_11_13_27_23,63,10,6,2,14,4,5.22
2019_3_11_13_27_26,63,4,3,2,13,6,3.64
2019_3_11_13_27_29,63,12,1,2,15,2,3.51
2019_3_11_13_27_40,63,9,5,1,15,6,8.59
2019_3_11_13_27_41,63,11,6,1,15,4,2.75
2019_3_11_13_27_49,63,5,3,1,14,5,4.26
2019_3_11_13_27_53,63,3,2,1,16,6,4.94
2019_3_11_13_27_54,63,8,5,2,15,6,4.23
2019_3_11_13_27_55,63,10,6,2,15,2,7.35
2019_3_11_13_28_7,63,2,2,2,16,6,3.61
2019_3_11_13_28_10,63,7,4,1,13,3,3.74
2019_3_11_13_28_15,63,1,1,1,16,6,2.8
2019_3_11_13_28_24,63,4,3,2,14,5,28.86
2019_3_11_13_28_25,63,3,2,1,17,6,3.77
2019_3_11_13_28_27,63,6,4,2,13,3,9.05
2019_3_11_13_28_29,63,12,1,2,16,6,4.09
2019_3_11_13_28_37,63,11,6,1,16,3,2.88
2019_3_11_13_28_40,63,2,2,2,17,6,7.32
2019_3_11_13_28_40,63,9,5,1,16,2,5.61
2019_3_11_13_28_45,63,5,3,1,15,5,5.48
2019_3_11_13_28_45,63,1,1,1,17,6,2.2
2019_3_11_13_28_51,63,8,5,2,16,6,2.39
2019_3_11_13_28_52,63,10,6,2,16,4,6.24
2019_3_11_13_28_53,63,7,4,1,14,6,2
2019_3_11_13_28_55,63,12,1,2,17,2,2.95
2019_3_11_13_28_57,63,3,2,1,18,6,3.82
2019_3_11_13_29_7,63,2,2,2,18,6,2.63
2019_3_11_13_29_10,63,11,6,1,17,3,3.39
2019_3_11_13_29_10,63,4,3,2,15,5,16.51
2019_3_11_13_29_12,63,9,5,1,17,5,4.88
2019_3_11_13_29_12,63,1,1,1,18,6,2.6
2019_3_11_13_29_23,63,12,1,2,18,6,5.14
2019_3_11_13_29_24,63,6,4,2,14,6,16.77
2019_3_11_13_29_28,63,8,5,2,17,5,8.39
2019_3_11_13_29_29,63,10,6,2,17,2,10.94
2019_3_11_13_29_41,63,7,4,1,15,6,1.94
2019_3_11_13_29_44,63,11,6,1,18,5,2.22
2019_3_11_13_29_49,63,9,5,1,18,5,4.89
2019_3_11_13_30_0,63,6,4,2,15,4,7.79
2019_3_11_13_30_4,63,10,6,2,18,5,9.77
2019_3_11_13_30_6,63,8,5,2,18,5,7.06
2019_3_11_13_30_10,63,5,3,1,16,2,6.83
2019_3_11_13_30_26,63,4,3,2,16,2,5.43
2019_3_11_13_30_48,63,5,3,1,17,4,6.42
2019_3_11_13_31_15,63,7,4,1,16,2,8.41
2019_3_11_13_31_19,63,4,3,2,17,4,23.63
2019_3_11_13_31_27,63,6,4,2,16,5,3.06
2019_3_11_13_31_39,63,5,3,1,18,5,4.61
2019_3_11_13_31_48,63,7,4,1,17,6,3.35
2019_3_11_13_32_0,63,6,4,2,17,6,2.39
2019_3_11_13_32_2,63,4,3,2,18,5,14.17
2019_3_11_13_32_24,63,7,4,1,18,3,4.46
2019_3_11_13_32_38,63,6,4,2,18,3,4.21
2019_3_11_13_33_37,63,3,2,1,19,6,3.38
